x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,y0,y1,y2,y3,y4,y5,y6,y7
0.08428687103694638,-0.3068378063623782,0.006028141065182268,-0.010241454824341025,0.000549049073839918,0.00033440832459340507,0.0002464621860884827,0.00017838751124622614,4.9292976570123015e-05,8.79985795495771e-05,-0.9622253851667121,-0.06273748768698671,1.0371789951943855,0.7797558416542363,0.4891710933621219,1.433513522350452,1.0493870170481412,0.62004964887871,1.1390917078508778,0.32558640830806407
0.11610357500244119,-0.26508548525245107,0.008027959100129475,-0.01607906478597086,0.0006208208708357601,-0.0007828050086736775,-6.181283238025704e-05,-6.232844043783185e-05,-0.00011190284198713305,-4.6645762242639814e-05,-0.7135078255015443,0.8141547970054914,0.7657746283815453,0.8051485541127223,1.3380896170261705,1.3527347456106393,0.8145840172340015,0.49549377738946765,1.279778028652962,0.33655347416988757
0.17489992939049034,-0.2522567223742559,0.022592536973252673,-0.04276804703782424,0.0026400405188325097,-0.005534574280601753,-0.0002310772608859001,-4.407807884503356e-05,-0.0001824078894132244,-3.784323376522344e-05,-0.6949451148241976,-0.04494397386649072,0.7118873919308427,1.2248239015150462,0.28673484531537047,1.3322786213359405,0.7785488091144003,0.5279882460667524,2.0086063332298165,0.35500987114523397
0.13836459802513615,0.1534076455365975,0.012180727334722646,0.0071311982781358885,0.00109713222285691,0.00033962572504950457,0.0006959635875445453,-0.00010350772175116405,9.30697625424743e-05,-6.335532977946757e-05,-0.666163667245597,-0.03801840561338777,0.9504668802621405,0.9675562515470139,1.964633457578474,0.9476847449171105,0.5394647895832905,0.46758606173613676,1.773957974127431,0.34350166060941983
0.12338847259735053,-0.16491256513998193,0.008156008105240144,-0.0028707107919577575,0.0005898191274501195,0.0016927805115173721,-0.0002365296102429064,3.158993316359897e-05,-0.000263291202951118,3.0949887841177115e-05,-0.708761509633205,-0.2354651008314231,0.8946086848682364,0.723990183875114,0.8254323034284902,0.8052554498184672,0.5214920240175566,0.4844620713668163,1.5135477162440791,0.33927369986595934
0.13861397144406523,-0.2525831974417196,0.009973088645433484,-0.013945589521762182,0.0007438710693223173,-0.0006345398573150684,-8.754840146711211e-05,8.070322262951335e-05,-0.00014080728263481617,5.4518258670583964e-05,-0.8832623226738151,0.8511539333078084,0.6721536699620871,1.0637441171773672,0.8992764495455798,1.2006337817461001,0.7420941084470641,0.502312648119827,1.6799192258380478,0.34454645285173224
0.11970842564339373,0.23120035015366835,0.015108733413026976,0.01195364280992461,0.0020205300515836054,0.0005306667807485517,-3.0248013455858548e-05,-0.00018231713778614595,-4.920011921659643e-05,-8.91636455635111e-05,-0.6292302435267393,-0.7238384087540142,0.9612517149770292,0.3666381054615606,0.423233240088311,0.844494702525266,0.649378772560745,0.5008990980024062,0.8896003520747694,0.3357847658040679
0.1605369872763657,0.26295866813909896,0.014019151732692924,0.0445649840118733,0.0011786960230552562,0.005666975807221234,0.00021939317886118895,3.258146462924416e-05,4.4372524306230696e-05,3.1532681474729704e-05,-0.6387012871102602,0.06378724018864784,0.7778120519147271,1.1642633140880234,0.29716015607119783,1.4839432600954727,1.0286029833089372,0.5773738562306306,1.8322342992238099,0.351896410678178
0.0810453052583115,0.2899746635529,0.008602248652527752,0.01069201528558518,0.0011500866756215756,0.0003155491494785838,-8.382365258127243e-05,6.678527736512467e-05,-9.226235594432526e-05,4.863150171919273e-05,-0.71593764847795,0.019493239000457182,1.056674397586728,0.9258925834334852,0.38368426378287823,0.7092322663571549,0.8716385758275265,0.5329892242916712,1.1077758552682861,0.3238210073351837
0.16171547074176776,0.2718641267859176,0.02230911324357861,0.024809263427555597,0.002862650144574033,0.0017484735291283865,-3.4912903890802166e-05,-0.0002471813002727199,-5.468617832312824e-05,-0.00010714704233747585,-0.5403903855965189,-0.043882001308883825,0.7298946790171378,0.577556541162979,0.5347814432443431,1.141827651379215,1.0025062024776323,0.5438941539616785,0.9814810776660691,0.3497360351078288
